Date,Open,High,Low,Close,Volume
2025-07-02,12245.46788105,12265.08416921,11666.78738046,11759.9647492,0
2025-07-03,11822.58121785,12289.71977795,11792.76386295,12244.9937456,0
2025-07-04,12205.2372724,12249.96330475,12125.724326,12130.69388515,0
2025-07-07,12155.5416809,12170.45035835,12046.2113796,12080.99829365,0
2025-07-08,12090.93741195,12120.75476685,11981.60711065,12115.7852077,0
2025-07-09,12215.1763907,12225.115509,12056.1504979,12105.8460894,0
2025-07-10,12160.51124005,12259.90242305,12140.63300345,12145.6025626,0
2025-07-11,12120.75476685,12200.26771325,12021.36358385,12125.724326,0
2025-07-14,12036.2722613,12220.14594985,12036.2722613,12210.20683155,0
2025-07-15,12220.14594985,12235.0546273,12051.18093875,12090.93741195,0
2025-07-16,12066.0896162,12185.3590358,12041.24182045,12110.81564855,0
2025-07-17,12125.724326,12150.57212175,12006.4549064,12100.87653025,0
2025-07-18,12170.45035835,12215.1763907,12051.18093875,12215.1763907,0
2025-07-21,12210.20683155,12220.14594985,12110.81564855,12175.4199175,0
2025-07-22,12140.63300345,12160.51124005,11981.60711065,12080.99829365,0
2025-07-23,12125.724326,12135.6634443,12001.48534725,12006.4549064,0
2025-07-24,12011.42446555,12115.7852077,11917.0028417,12001.48534725,0
2025-07-25,12021.36358385,12115.7852077,11976.6375515,12115.7852077,0
2025-07-28,12135.6634443,12170.45035835,12006.4549064,12041.24182045,0
2025-07-29,12041.24182045,12115.7852077,11991.54622895,12115.7852077,0
2025-07-30,12105.8460894,12259.90242305,11994.13636318,12200.26771325,0
2025-07-31,12289.71977795,12518.31949885,12016.3940247,12235.0546273,0
2025-08-01,12210.20683155,12254.9328639,12110.81564855,12254.9328639,0
2025-08-04,12314.5675737,12349.35448775,12026.333143,12041.24182045,0
2025-08-05,12085.9678528,12175.4199175,12036.2722613,12175.4199175,0
2025-08-06,12240.02418645,12240.02418645,12031.30270215,12051.18093875,0
2025-08-07,12071.05917535,12071.05917535,11698.3422391,11718.2204757,0
2025-08-08,11713.25091655,11762.94650805,11519.4381097,11658.5857659,0
2025-08-11,11643.67708845,11728.159594,11608.8901744,11663.55532505,0
2025-08-12,11757.9769489,11767.9160672,11539.3163463,11613.85973355,0
2025-08-13,11628.768411,11753.00738975,11628.768411,11733.12915315,0
2025-08-14,11787.7943038,11827.550777,11708.2813574,11782.82474465,0
2025-08-15,11867.3072502,11867.3072502,11658.5857659,11683.43356165,0
2025-08-18,11762.94650805,11812.64209955,11653.61620675,11708.2813574,0
2025-08-19,11762.94650805,12056.1504979,11738.0987123,12056.1504979,0
2025-08-20,11976.6375515,12205.2372724,11976.6375515,12180.38947665,0
2025-08-21,12230.08506815,12259.90242305,12121.27557665,12125.724326,0
2025-08-22,12100.87653025,12185.3590358,12026.333143,12155.5416809,0
2025-08-26,12095.9069711,12190.32859495,11988.34483895,12130.69388515,0
2025-08-27,12145.6025626,12220.14594985,12021.36358385,12120.75476685,0
2025-08-28,12150.57212175,12165.4807992,11907.0637234,11951.78975575,0
2025-08-29,11956.7593149,12001.48534725,11827.550777,11882.21592765,0
2025-09-01,11892.15504595,11926.94196,11767.9160672,11807.6725404,0
2025-09-02,11842.45945445,11842.45945445,11549.2554646,11579.0728195,0
2025-09-03,11574.10326035,11762.94650805,11544.28590545,11757.9769489,0
2025-09-04,11782.82474465,12120.75476685,11762.94650805,12026.333143,0
2025-09-05,12041.24182045,12269.84154135,12006.06847348,12125.724326,0
2025-09-08,12180.38947665,12269.84154135,12099.9899609,12190.32859495,0
2025-09-09,12240.02418645,12244.9937456,12080.99829365,12095.9069711,0
2025-09-10,12100.87653025,12141.42813291,11792.76386295,11877.2463685,0
2025-09-11,11912.03328255,12046.2113796,11832.52033615,12046.2113796,0
2025-09-12,12036.2722613,12061.12005705,11971.66799235,11986.5766698,0
2025-09-15,12041.24182045,12041.24182045,11936.8810783,11996.5157881,0
2025-09-16,12016.3940247,12085.9678528,11847.4290136,11902.09416425,0
2025-09-17,11976.6375515,12026.333143,11892.15504595,11926.94196,0
2025-09-18,11231.203679,11614.86875284,11131.812496,11504.52943225,0
2025-09-19,11569.1337012,11847.4290136,11544.28590545,11797.7334221,0
2025-09-22,11762.94650805,11951.78975575,11743.06827145,11837.4898953,0
2025-09-23,11912.03328255,11981.60711065,11839.27893659,11971.66799235,0
2025-09-24,11976.6375515,12051.18093875,11822.58121785,11956.7593149,0
2025-09-25,11951.78975575,12056.1504979,11867.3072502,11956.7593149,0
2025-09-26,11941.85063745,12160.51124005,11921.61757433,12115.7852077,0
2025-09-29,12140.63300345,12244.9937456,12066.0896162,12244.9937456,0
2025-09-30,12240.02418645,12374.2022835,12125.724326,12299.65889625,0
2025-10-01,12279.78065965,12314.5675737,12170.45035835,12274.8111005,0
2025-10-02,12324.506692,12359.29360605,12145.6025626,12359.29360605,0
2025-10-03,12374.2022835,12390.90000224,12269.84154135,12354.3240469,0
2025-10-06,12324.506692,12428.86743415,12264.8719822,12369.23272435,0
2025-10-07,12364.2631652,12364.2631652,12279.78065965,12334.4458103,0
2025-10-08,12339.41536945,12483.5325848,12314.5675737,12483.5325848,0
2025-10-09,12543.1672946,12568.01509035,12324.506692,12428.86743415,0
2025-10-10,12493.4717031,12548.13685375,12389.11096095,12389.11096095,0
2025-10-13,12374.2022835,12418.92831585,12249.96330475,12309.59801455,0
2025-10-14,12279.78065965,12558.07597205,12279.78065965,12558.07597205,0
2025-10-15,12657.46715505,12971.17256422,12548.13685375,12776.73657465,0
2025-10-16,12781.7061338,13030.1840913,12697.22362825,13030.1840913,0
2025-10-17,12930.7929083,13139.5143926,12905.94511255,13139.5143926,0
2025-10-20,13139.5143926,13211.62269587,13000.3667364,13000.3667364,0
2025-10-21,13045.09276875,13055.03188705,12871.1581985,12871.1581985,0
2025-10-22,12925.82334915,13238.9055756,12897.81193205,13159.3926292,0
2025-10-23,13204.11866155,13204.91379101,12999.46257481,13074.91012365,0
2025-10-24,13149.4535109,13353.20543605,13110.32817171,13353.20543605,0
2025-10-27,13472.47485565,13492.35309225,13328.3576403,13328.3576403,0
2025-10-28,13303.50984455,13373.08367265,13164.36218835,13323.38808115,0
2025-10-29,14287.48255625,14511.112718,13904.8265017,14491.2344814,0
2025-10-30,14421.6606533,14486.26492225,14188.09137325,14431.5997716,0
2025-10-31,14461.4171265,14461.4171265,14148.33490005,14212.939169,0
2025-11-03,14203.0000507,14401.7824167,14200.51527113,14222.8782873,0
2025-11-04,14108.57842685,14222.8782873,13929.67429745,14098.63930855,0
2025-11-05,14068.82195365,14334.69336818,14063.8523945,14287.48255625,0
2025-11-06,14277.54343795,14352.0868252,14207.96960985,14302.3912337,0
2025-11-07,14322.2694703,14341.15379507,14103.6088677,14198.03049155,0
2025-11-10,14212.939169,14456.44756735,14118.51754515,14386.87373925,0
2025-11-11,14526.02139545,14545.89963205,14272.5738788,14491.2344814,0
2025-11-12,14436.56933075,14466.38668565,14103.6088677,14118.51754515,0
2025-11-13,14153.3044592,14262.6347605,14098.63930855,14183.1218141,0
2025-11-14,14163.2435775,14163.2435775,13860.10046935,14053.9132762,0
2025-11-17,14029.06548045,14073.7915128,13735.8614906,13735.8614906,0
2025-11-18,13611.62251185,13750.77016805,13586.7747161,13740.83104975,0
2025-11-19,13740.83104975,13820.34399615,13691.13545825,13740.83104975,0
2025-11-20,13830.28311445,13879.97870595,13750.77016805,13785.5570821,0
2025-11-24,13894.8873834,13914.76562,13616.592071,13616.592071,0
2025-11-25,13780.58752295,13865.0700285,13586.7747161,13840.22223275,0
2025-11-26,13855.1309102,14063.8523945,13651.37898505,14034.0350396,0
2025-11-27,14103.6088677,14103.6088677,13989.30900725,14029.06548045,0
2025-11-28,14093.6697494,14093.6697494,13984.3394481,14034.0350396,0
2025-12-01,13979.36988895,14014.156803,13870.03958765,14014.156803,0
2025-12-02,14014.156803,14078.76107195,13924.7047383,14034.0350396,0
2025-12-03,14098.63930855,14247.72608305,13865.0700285,14203.0000507,0
2025-12-04,14195.0,14300.0,14100.0,14200.0,0
2025-12-05,14150.0,14260.0,14050.0,14075.0,0
2025-12-08,14090.0,14140.0,13890.0,13935.0,0
2025-12-09,13970.0,13995.0,13630.0,13665.0,0
2025-12-10,13605.0,13700.0,13565.0,13580.0,0
2025-12-11,13610.0,13610.0,13440.0,13575.0,0
2025-12-12,13595.0,13648.617,13285.0,13370.0,0
2025-12-15,13370.0,13495.0,13125.0,13410.0,0
2025-12-16,13445.0,13480.0,13300.0,13390.0,0
2025-12-17,13550.0,13570.0,13360.0,13420.0,0
2025-12-18,13500.0,13665.0,13445.0,13645.0,0
2025-12-19,13635.0,13710.0,13570.0,13620.0,0
2025-12-22,13600.0,13640.0,13520.0,13610.0,0
2025-12-23,13660.0,13685.0,13580.0,13590.0,0
2025-12-24,13695.0,13695.0,13530.0,13545.0,0
2025-12-29,13535.0,13615.0,13490.0,13510.0,0
2025-12-30,13470.0,13650.0,13465.0,13650.0,0
2025-12-31,13735.0,13735.0,13550.0,13680.0,0
2026-01-02,13700.0,13710.0,13490.911,13535.0,0
2026-01-05,13595.0,13680.0,13210.0,13590.0,0
2026-01-06,13865.0,14265.0,13800.0,14265.0,0
2026-01-07,14150.0,14402.0298,14051.707,14280.0,0
2026-01-08,14290.0,14290.0,14145.0,14265.0,0
2026-01-09,14345.0,14410.0,14260.0,14335.0,0
